36.10,13.55,4.64,7.64,38.07
20.91,1.97,13.08,4.93,59.11
33.52,1.66,39.98,2.71,22.13
18.40,35.22,29.05,15.55,1.78
8.70,39.21,15.73,35.60,0.76
15.04,26.98,11.62,27.42,19.94
17.51,39.75,14.74,10.35,17.65
5.92,39.96,25.92,17.43,10.77
2.00,8.05,2.99,4.34,82.62
23.19,29.32,28.32,28.27,15.37
