0.06,0.07,0.38,0.02,0.47
0.11,0.35,0.33,0.05,0.16
0.20,0.14,0.05,0.55,0.06
0.25,0.21,0.23,0.19,0.12
0.33,0.18,0.30,0.08,0.11
0.32,0.24,0.08,0.17,0.19
0.05,0.13,0.15,0.24,0.43
0.36,0.27,0.19,0.10,0.08
0.19,0.05,0.32,0.12,0.32
0.05,0.09,0.24,0.04,0.58
